EXPERIMENT,ARMS,TURNS,PAYOFF_FXN,TURBULENCE_FXN,STRATEGY_FXN,BELIEF_FXN,TURBULENCE,STRATEGY,LATENCY,INITIAL_LEARNING,MEMORY,MEAN_SCORE,MEAN_KNOWLEDGE,MEAN_OPINION,MEAN_PROBEXPLORE
494,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,16,16,200,36.054,-1.444347043547805,0.013106658417041292,0.8311501395237237
495,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,16,16,250,46.07,-0.9948407566184955,0.09967009011690277,0.6314421274782716
496,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,16,16,300,43.848,-0.40405956444992785,0.2026831582683815,0.4938336983907171
497,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,16,16,350,38.818,-0.0297353045902226,0.18455206882375358,0.5400838806556362
498,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,16,16,400,36.63,0.1861068181381436,0.17217310889670595,0.5730233199204084
499,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,16,16,450,36.704,0.25932354761322574,0.17239169834389007,0.607516206523001
500,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.04,1,16,16,500,36.328,0.3077221632975899,0.17300085308177152,0.6339516367816704
501,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,0,0,50,29.18,-0.7406208566517339,0.000781653911564613,0.0972482243245331
502,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,0,0,100,48.648,-1.246099208222101,0.00019105646179771798,0.3109159209591444
503,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,0,0,150,64.85,-1.4265650015961857,0.004217596886024285,0.4084662176714766
504,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,0,0,200,72.77,-1.0629799336736143,0.1051923488624317,0.37321638624278247
505,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,0,0,250,66.12,-0.2799113771696129,0.2769693306180562,0.07402860422768773
506,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,0,0,300,62.894,0.12197690167229627,0.23946159958360064,0.025605539163321235
507,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,0,0,350,54.546,0.2806086451021179,0.16435375699044003,0.0206676900949702
508,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,0,0,400,48.34,0.3467396972884227,0.1309927813797045,0.02389850187952786
509,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,0,0,450,41.882,0.37909853982234104,0.11106618973727886,0.024951721899098347
510,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,0,0,500,40.918,0.4057788839051149,0.05678484626886995,0.009927537467754268
511,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,16,16,50,2.9,-0.5204744910844655,0.27002778790897486,0.531300000000002
512,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,16,16,100,4.748,-0.9555219514346394,0.20864618380619376,0.13033333333333338
513,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,16,16,150,5.546,-1.2729154201516337,0.13860938428750455,0.02879956662487324
514,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,16,16,200,12.452,-1.459473533880212,0.041515384100237994,0.05863166201834379
515,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,16,16,250,13.402,-1.1775995039160736,0.09783842025647692,0.07465654164992036
516,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,16,16,300,13.352,-0.49888266576837026,0.2643479275760863,0.0628485071873631
517,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,16,16,350,14.128,-0.08921379911052588,0.29509729802161516,0.08944992971193973
518,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,16,16,400,14.746,-0.01175712956893212,0.2751238672400301,0.12583842548347388
519,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,16,16,450,13.75,0.05774803330328953,0.24081873439875306,0.11924053263354707
520,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.02,16,16,500,13.486,0.2508417635754969,0.12483969851178812,0.02273153450585714
521,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,0,0,50,31.66,-0.7400636036185346,0.004147033635416225,0.6985240183395208
522,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,0,0,100,58.642,-1.2402957993723323,0.001364054744991614,0.7872445228130274
523,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,0,0,150,72.316,-1.354675278719722,0.009026684468293047,0.7180751287259969
524,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,0,0,200,85.08,-0.9946214502959855,0.1322577565772297,0.4670511628138641
525,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,0,0,250,83.338,-0.3141094299663702,0.30268906291343345,0.09204179618874263
526,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,0,0,300,76.078,-0.024173571895654382,0.2871723736979842,0.07635818735840023
527,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,0,0,350,73.788,0.1808120610463547,0.21672005676425576,0.09321531933475449
528,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,0,0,400,67.91,0.2955321290116169,0.16451409088164307,0.10254804749624526
529,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,0,0,450,65.352,0.33513385449812,0.14018392129340443,0.13172190672222492
530,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,0,0,500,65.176,0.3314434250909816,0.0967382881256534,0.17003793016218746
531,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,16,16,50,1.82,-0.5124986870812503,0.2675513925824676,0.5317407164438652
532,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,16,16,100,4.798,-0.9888445881940826,0.2164810487755573,0.15370027928877336
533,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,16,16,150,8.974,-1.3132439932403959,0.05248101988334679,0.18943806783436207
534,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,16,16,200,11.586,-1.4726067250669534,0.022195986340947355,0.4460163670170604
535,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,16,16,250,14.604,-1.1599021901726374,0.09572614592057038,0.3360922257357846
536,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,16,16,300,17.4,-0.4991066786639316,0.2360565337586634,0.15588043229253512
537,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,16,16,350,14.78,-0.15137538911159967,0.2551014287465985,0.15775141548792862
538,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,16,16,400,14.142,-0.020033027032963713,0.23590097775761404,0.16728852967230823
539,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,16,16,450,12.704,0.059112738520925676,0.219909459086313,0.2542151150305803
540,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.25,16,16,500,14.668,0.24041949469212373,0.12627218520763125,0.2518940533638661
541,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,0,0,50,31.266,-0.7475299386890917,0.006701155915733298,0.7714337469448421
542,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,0,0,100,59.528,-1.1960506178144075,0.002067527482887592,0.836301074323397
543,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,0,0,150,73.656,-1.3886591407099782,0.007451341314979291,0.8007265820715717
544,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,0,0,200,89.696,-1.0230700686080652,0.13117695946072744,0.518231944811234
545,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,0,0,250,87.008,-0.4413125874387466,0.3054108019843442,0.15709728461535835
546,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,0,0,300,81.23,-0.16363178246974247,0.32517964913910624,0.17318574462260475
547,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,0,0,350,74.66,0.09529920951396273,0.24508741739950807,0.2140043835634239
548,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,0,0,400,72.488,0.24944944675292305,0.1926598013151141,0.259715707572295
549,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,0,0,450,70.046,0.32181089940759605,0.16724927321764843,0.30199957286710316
550,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,0,0,500,69.534,0.3191730908545083,0.15038107886489335,0.38747438680609364
551,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,16,16,50,0.18,-0.5219252866656807,0.25855240455103423,0.5042267029917528
552,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,16,16,100,4.712,-1.0612673938958608,0.09436729277820015,0.34301227431815356
553,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,16,16,150,10.716,-1.3776912262922076,0.004951790437789246,0.7686569956751997
554,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,16,16,200,13.006,-1.470765535442563,0.012757813889261888,0.7326260664033221
555,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.08,0.5,16,16,250,16.674,-1.2162244041894967,0.07391392835660789,0.5176552032171848
